u,v
4299674118,485549931
4335017942,957106401
4335017942,9761498684
4342212947,9761498684
4342212947,410175425
4342212947,11202156698
4350587524,410692019
4350587524,4350587786
4350587524,2953876430
4350587786,4350587524
4350587786,410689834
4350587786,410691151
4350619564,480793146
4350794892,789299597
4355319574,4198758066
4355319574,5239562765
4355319574,4198758052
4362315758,8005515328
4362535530,2131874834
4362535530,4362535531
4362535531,210301780
4364289728,1433186605
4373186093,1069068028
4373190794,4373190797
4373190797,11374796783
4373190797,628813015
4373190797,4373190794
4378522976,410544774
4384789742,663562206
4386703395,410583866
4389610374,4389610376
4389610376,4389610374
4389610376,1813443552
4389610376,2846280535
4392974891,4392974893
4392974891,410694748
4392974891,410694749
4392974893,410713273
4392974893,4392974891
4392974893,410693350
4392989200,4923214278
4392989207,4392989200
4392989207,241568530
4394350418,1256843911
4419930790,1223933438
4419930801,1223934074
4423252873,410667311
4434141802,3052938608
4450615511,1282389050
4450615511,453025620
4450615511,2052633753
4469838836,410235725
4469838836,11499383114
4500295039,3257789329
4560947094,1056702797
4560947094,1119771759
4560947094,410181725
4585299339,2127036196
4585299339,812741627
4613948533,2398039756
4617728339,480793161
4617728339,480793353
4617728339,3261169972
4617728344,480793587
4617728344,480793594
4617728344,480793298
4617941845,639517561
4655167730,1259865567
4658456614,947872750
4658456614,1261052602
4658456614,4658456619
4658456619,947872750
4658456619,947872998
4658456619,4658456614
4685037039,465238027
4685037039,947872215
4685037039,947872996
4712866516,829675014
4712866516,634873786
4712866516,829674996
4728047412,2344172999
4733985229,3813484014
4733985230,3027178018
4733985230,3027178003
4733985230,8979935582
4754502371,2131787631
4759072188,802040831
4772257937,803179977
4772257937,803180812
4772257937,2477350785
4772258716,802041179
4772258716,802040749
4772258716,4772259044
4772259044,802041052
4772259044,802041179
4772259044,4772258716
4861165304,440172135
4894206395,1241638652
4894206415,3793731901
4894206472,733650169
4894206527,3027178015
4903150345,410987121
4903150345,453025698
4923214278,927668082
4923214278,927668065
4926286371,4926286375
4926286375,410365799
4926286375,862678031
4926286375,4926286371
4931952836,5185274671
4996810626,4010598384
4996810626,4089901179
5046746204,2690742689
5069007987,867819036
5069007987,867818335
5069007987,867818902
5069007993,731804849
5069007993,867818529
5069007993,345582772
5078276244,1246102497
5078276269,480793378
5078276269,1805791865
5080713168,768377465
5081339216,1241638570
5081339216,1966292817
5081339216,5767363796
5081339617,1256843887
5081339619,1256843887
5087646287,410693351
5087646287,410716800
5087646287,410716798
5104554633,1259866010
5104554633,1259865380
5104554633,1259865828
5116673071,731804734
5124510241,241585506
5124510241,2286560257
5134435590,697311045
5134435590,697311043
5134435590,697311049
5158634267,847580977
5174482079,1256703483
5174482464,1256703495
5174482464,1256703483
5174482464,1256703374
5185274671,241544010
5185274671,786662964
5185274671,4931952836
5188785251,3382367501
5188785251,8812900098
5188785251,786662892
5197710237,410551251
5197710237,410551249
5197710237,410548257
5197710572,2930732729
5197710572,410543830
5197710572,410542942
5197710609,2930732729
5209693329,1390570489
5209693329,472791430
5209693329,1390570496
5209693812,472791458
5209693812,472791445
5209693812,472791438
5211524953,612933804
5211524953,465353165
5211524953,456903021
5217527543,5217527545
5217527543,2495746942
5217527543,410500788
5217527545,5217527543
5217527545,2495746942
5217527545,410500789
5217527549,3659200913
5217527549,410502909
5217527549,3659200905
5221428655,771642712
5239347070,2871641040
5239562736,2871641046
5239562736,1934625024
5239562736,2871641040
5239562760,4198758056
5239562765,4355319574
5239562765,2871641040
5239562765,3027177978
5240449797,3290467200
5240449797,3290467211
5240449797,3290467209
5240449799,6480315064
5240449799,1933296291
5240449799,6310718796
5243675891,732032282
5243675891,1256843911
5243675891,732033046
5251559870,410583285
5251559882,5251559896
5251559882,5251559895
5251559882,410583285
5251559895,5251559882
5251559896,5251559882
5251559896,11374863003
5251559896,410583516
5269744479,241543371
5269744479,753304278
5269744479,5269744485
5269744485,5269744479
5270249361,1262271514
5270249370,1262271533
5302999205,9101738514
5309750299,3072844587
5309750299,863099544
5309750299,1305528228
5333146448,858060161
5333146626,3116048068
5334554275,2867845335
5358306067,947872918
5358306067,878365228
5358306067,878365903
5360544627,1212923334
5458140215,3617794395
5483871283,5483871284
5483871283,1634934844
5483871284,5483871283
5483871284,726939374
5532660010,410691487
5561218312,1259864797
5561218312,1259865024
5561218312,1259865744
5573277576,410589961
5573277576,410589968
5573277576,410585773
5577894547,3324731774
5618915629,345583321
5618915629,1562117421
5618915629,6832110020
5632306874,410801381
5723792933,639517668
5723964312,11379077624
5723964312,11379077629
5723964312,241543368
5724052799,5724052800
5724052799,410807492
5724052800,1952301685
5724052800,1952301684
5724052801,5724052799
5724052801,5724052800
5724052804,410804174
5724052804,858059942
5724140133,5724140135
5724140133,3171149860
5724140134,5724140133
5724140134,5724140135
5724140135,453025679
5724140135,2480881614
5724175538,959460444
5724175538,957110184
5726289595,615443356
5726289595,9103892660
5726427695,241863601
5726427695,5726427696
5726427696,241863601
5726427696,241863299
5726427697,621219553
5726427697,621219545
5726427697,621219543
5726427701,940960087
5726427701,3670043257
5726427702,5726427701
5726427702,940960091
5726427702,630507222
5726445994,1360203747
5726445994,604316056
5726445995,5726445996
5726445995,241862913
5726445996,241862913
5726445996,947872409
5729110159,480793036
5729110159,480792887
5729110159,480793038
5742992728,947872445
5767363796,5081339216
5767363953,1966292817
5777111054,2681592104
5784468800,688497677
5784468800,688497674
5784468800,985394959
5874699586,1083430081
5884504612,746912428
5903190905,410260492
5965730382,768430056
6014858462,480793126
6014858462,480793142
6014858462,480793143
6014858468,480793090
6014858468,480793143
6014858468,480793123
6018843551,802041042
6018843551,2034238044
6018843551,802040578
6036497867,3617794407
6048004657,639517560
6048004657,687168113
6048004659,6048004657
6048004659,731804644
6097640224,2371481228
6102386698,410594911
6151550639,480793298
6151551206,480793386
6157949089,6157949089
6157949089,6157949089
6157949089,1256742079
6167868626,1430650622
6169976491,2052669823
6203340486,513570597
6203340486,746996625
6203340486,6203340494
6203340494,6203340486
6215376471,1259865585
6226493613,927668071
6226493613,6048004659
6263642192,2400048772
6263642311,1259865373
6310718796,5240449799
6360122802,890346216
6360122802,11362475218
6469162264,3324731704
6469162264,1244296653
6469162265,2131063823
6469162284,6469162265
6469162284,1818469696
6469162284,3324731704
6471805130,6471805144
6471805136,210301795
6471805136,3324731592
6471805139,537521180
6471805139,411688638
6471805139,3324731251
6471805139,1962933646
6471805144,3324731251
6471805144,6471805139
6471805144,411688445
6480315064,5240449799
6480488495,410245582
6496769099,410619621
6520805272,6520811803
6520811796,6520811803
6520811803,6520805272
6520811803,6520811796
6520811803,410806857
6541555488,242921668
6541555488,474622885
6541555488,6541555491
6541555491,242921125
6541555491,6541555488
6541555491,242921668
6595981774,940073861
6595981783,1259865982
6596119818,768430061
6596119818,6596119873
6596119818,465238030
6596119873,768430061
6596119873,6596131413
6596119873,6596119818
6596131413,940073861
6596131413,768430056
6596131413,6596119873
6596131413,827194516
6612715175,6612717025
6612715175,795322713
6612715175,795322646
6612717025,6612715175
6612717033,795322508
6645931882,940074033
6645931882,827194533
6645931882,3846248020
6655405120,4186765930
6655405298,1486723660
6655405298,1486723742
6655405298,6655405315
6655405302,3473806771
6655405302,6655405315
6655405302,4186765930
6655405312,6655405315
6655405315,6655405302
6655405315,6655405312
6655405315,6655405298
6699194734,1761864389
6699194734,484078499
6699194734,8458868811
6809107813,2867933100
6809107813,3214202653
6832110020,345583321
6832110020,589891371
6832110020,5618915629
6832932428,1557793027
6860747295,6860747300
6860747300,1118618901
6860747300,1254151795
6860747300,6860747295
6898580662,1262271467
6898580663,1660098149
6911712349,210297067
6911712350,6911712349
6911712350,1222767467
6939724605,595530930
6939725023,9758661700
6939725023,8227346594
6948613075,612933750
6948613075,1208564756
7004188690,1256843927
7142330369,1455806933
7142330579,1455806973
7149469276,4010598893
7177478821,2388119367
7177478830,9979504064
7195502061,7195547638
7195502061,7195547638
7195502061,7195547640
7195502061,7195547631
7195502062,7195547625
7195502062,7195547638
7195502062,7195547630
7195502062,7195547629
7195547621,7195547624
7195547621,7195547622
7195547621,7195547625
7195547622,7195547623
7195547622,7195547636
7195547622,7195547621
7195547623,7195547622
7195547624,7195547621
7195547625,7195502062
7195547625,7195547626
7195547625,7195547621
7195547626,7195547625
7195547629,7195502062
7195547630,7195502062
7195547631,7195502061
7195547635,7195547636
7195547636,7540747244
7195547636,7195547622
7195547636,7195547635
7195547638,7195502062
7195547638,7195502061
7195547638,7195502061
7195547638,7195547639
7195547639,7195547638
7195547640,7195502061
7195547640,623983451
7195547640,1640297397
7202745203,210295700
7202745203,4182827318
7308360902,1217521910
7308360902,2155594921
7308360902,1217521599
7369785549,1101914486
7374797638,7374797639
7374797639,7374797638
7374797639,410392227
7374797639,410706626
7395439377,1083318864
7395439377,241863618
7395439377,3017697582
7432613640,410968346
7499037744,1241638570
7499037744,1241638620
7499037744,1241638388
7499037751,1241638554
7503219061,1241638994
7536200462,612933771
7536200462,1246523648
7536200462,4215038325
7536200566,1246523829
7536200566,1246523677
7536200566,1246523694
7536200572,1246523737
7536200572,1246523570
7536200572,1952014635
7536200702,2814749125
7540746932,947872832
7540747244,7195547636
7574645776,1934624909
7606543235,1836133942
7643749880,802041096
7643749881,802041041
7675861760,2044461816
7675861760,305553632
7675861760,586416980
7692472223,6939725023
7692612966,746996625
7692612966,2295559695
7692612966,7692612980
7692612980,2052669823
7692612980,746996625
7692612980,7692612966
7692613141,746996581
7692613141,3471094023
7692613141,2295559696
7716079960,345733679
7766262117,7766262143
7766262120,7766262129
7766262120,1088801754
7766262120,7766262143
7766262129,7766262120
7766262143,7766262117
7766262143,7766262120
7766262143,7766262148
7766262148,7766262143
7987873752,241556779
7987873756,241556874
7987873756,2748911976
7987873756,7987873752
8005515328,4362315758
8005515328,3211939200
8005515328,11385015477
8193303302,599173360
8193303302,312981395
8199025109,8273040147
8199025109,8227355209
8227346594,11001787673
8227346598,8227346611
8227346598,3162917023
8227346598,457412036
8227346606,9758661685
8227346606,457412036
8227346606,8227346611
8227346610,8227346611
8227346610,8227346606
8227346611,8227346598
8227346611,8227346606
8227346616,8227355191
8227346616,9758661685
8227355184,9758661698
8227355184,731804613
8227355191,8273040159
8227355191,9758661685
8227355191,663521795
8227355193,1732972238
8227355193,8273040140
8227355193,9758661703
8227355205,8227355193
8227355205,9758661703
8227355209,9758661703
8227355209,8273040147
8227355209,7692472223
8227355261,8199025109
8227355261,8227355266
8227355266,312980657
8227355295,1244296620
8227355295,9840578722
8227355295,986432056
8273040140,9840578721
8273040147,312980655
8273040147,7692472223
8273040147,8227355209
8273040159,8227355184
8289747595,410719863
8289747595,945656318
8289747595,8289747596
8289747596,8289747595
8289747599,8289747603
8289747600,8289747610
8289747603,8289747610
8289747603,8289747604
8289747603,8289747599
8289747604,8289747603
8289747609,945656318
8289747609,945655962
8289747609,8289747610
8289747610,8289747603
8289747610,8289747609
8289747610,8289747600
8310582798,663521794
8310582798,8227346616
8458868811,6699194734
8561702777,11135395330
8561702777,1653185208
8561702777,1002221835
8561702777,8561702796
8561702796,8561702777
8561702796,11059298230
8754888365,608985152
8760847683,8760847687
8760847683,8760847687
8760847683,1262271488
8760847687,1262271480
8760847687,8760847683
8760847687,8760847683
8812900098,5188785251
8842689779,9840578721
8842689779,8227355261
8979935582,3813484018
8979935582,2502577502
8979935582,4733985230
9041551211,10651170423
9041562237,1753807877
9041562237,1259865428
9041562237,2400048772
9101738514,2280869153
9101738514,5302999205
9103892632,474622855
9103892632,616635735
9103892632,11374824632
9103892635,474622854
9103892635,288473104
9103892635,9103892632
9103892650,1069067854
9103892650,615443365
9103892650,615443403
9103892659,927668073
9103892659,941363488
9103892660,9103892659
9103892666,616635366
9103892666,615443356
9103892666,9103892660
9103892675,968631313
9103892675,2280869155
9117915396,617022653
9210830350,2131791370
9210830350,668469166
9210830350,9210830351
9210830351,9210830350
9269754953,9269754954
9269754953,3345667319
9269754953,3345667319
9269754954,3345679715
